2632.795775799163	2824.7459593341187	1177.9741600388272	14865.061404378117	1784.607324346439	8254.053959606283
2503.39115768571	2685.7340286637573	1119.9381494909755	14133.925312037107	1696.7690381118525	7849.7625618033435
2387.711271796411	2561.819303439966	1068.3723698487966	13481.41232858018	1618.5380644341742	7488.80210430809
2270.07070987509	2435.5517669777482	1015.6301845874043	12817.135288931122	1538.738549930878	7120.587145494355
2148.508795889725	2304.970743245082	961.3194585003945	12130.31047491381	1456.3901565859535	6740.019927678882
2087.7278388970426	2239.876298981951	934.0660616552884	11786.996101706753	1415.0198923102892	6547.677608937523
2049.2985886694114	2198.702102309489	916.8121125734947	11570.537467771523	1389.1389686875984	6423.958951316933
2006.359783568129	2152.6262155569716	897.597487459679	11328.0018426104	1359.9248958104704	6287.103764281796
1938.1282576537628	2079.296931959348	867.0109413601355	10942.140799508466	1313.6529414547508	6072.409738775385
1904.0124946965798	2042.6322901605363	851.7176683103637	10749.602413163906	1290.516964276891	5964.768624617377
1905.5810355221972	2044.3968985893562	852.5019387231725	10758.817590514409	1291.693369896104	5968.8860442846235
1950.872651861906	2093.0216641835023	872.6969018529994	11014.293677486878	1322.2799159956476	6109.662583383804
1984.008076803078	2128.5099003631003	887.4019720931645	11201.342170941778	1344.8276903639007	6214.558751096982
2010.085068028971	2156.351500017813	899.1660282852965	11348.39287334343	1362.4737746520989	6296.907144441907
2083.414351626594	2235.170676505098	931.9093180200642	11763.075854116085	1412.274945865458	6526.11017258528
2152.8222831601734	2309.676365721935	963.0840669292143	12155.407128123692	1459.3311706339864	6745.313752965342
2182.232423640504	2341.243249837489	976.2205963437617	12321.08425282955	1479.1339985574089	6840.014405312005
2229.6807836154367	2392.0247590668596	997.3958974895995	12588.520463597353	1511.2890854825698	6988.829716142476
2263.6004789694175	2428.4933332624687	1012.6891705393713	12780.078511925904	1534.2289950572276	7095.294424681272
2281.6386984640203	2447.904025979487	1020.7279422706616	12881.837597987847	1546.5812540589661	7151.5658268003035
2288.3049969728945	2454.962459694766	1023.6689563186947	12919.678645405871	1551.090808932617	7173.329330755748
2324.185368358898	2493.5877775256	1039.746499781275	13122.41254711695	1575.40319172969	7285.283932184205
2479.666977698244	2660.2452402474714	1109.1544313148545	13999.815071446801	1680.6914946492723	7769.178776887238
2605.3463113508546	2795.139751250586	1165.4258334338863	14709.579795038771	1765.98090204223	8164.647132546079
2572.603021616087	2760.043650277392	1150.9168307969235	14524.491977615891	1743.825262880381	8063.868384500148
2504.371495701721	2686.7143666797683	1120.5263523005822	14139.415204926769	1697.5533085246614	7852.11537304177
2429.081536072076	2606.130581763664	1086.8027245498033	13714.7327763908	1646.575731692089	7617.422452008735
2324.185368358898	2493.5877775256	1039.9425673844773	13122.41254711695	1575.40319172969	7290.18562226426
2184.9773700853348	2344.1842638855223	977.5930695661772	12336.769661085727	1481.094674589431	6855.111610758575
2065.1800645287894	2215.7599837880803	924.0666138919762	11660.336430038133	1399.9226868637195	6478.85788021355
1941.4614069082004	2083.02221642019	868.7755497889553	10961.551492225484	1316.0057526931773	6090.644025873191
1931.2658915416857	2072.0424306408663	864.0699273121024	10904.10368448724	1309.1433865811002	6054.7636544871875
1876.7590978514738	2013.4182172834085	839.5614769118272	10596.08147985658	1272.0866095758838	5883.98877209807
1894.405182139672	2032.4367747940216	847.6002486431175	10696.075957489704	1284.0467333712184	5937.319160169069
1924.0113902232042	2064.1997265127784	860.736778057665	10863.517690624383	1304.2416965010452	6028.882730864497
1954.9900715291521	2097.5312190571526	874.6575778850214	11038.409992680747	1325.2209300436805	6126.328329655991
1983.2238063902691	2127.725629950292	887.2059044899622	11197.616886480937	1344.2394875542943	6217.499765145015
2078.512661546539	2229.876851218639	929.9486419880423	11735.234254461373	1408.9417966110207	6515.718589615563
2214.583578168867	2375.947215604279	990.7295989807247	12503.231056204397	1501.0935701160556	6940.008882945128
2300.853323577836	2468.2950567125163	1029.3549168115585	12990.066914955463	1559.5217158703115	7210.974310570571
2322.224692326876	2491.431033890376	1038.9622293684663	13111.236693734423	1574.0307185072743	7280.578309707353
2314.381988198788	2483.000126952681	1035.4330125108268	13066.925415410726	1568.736893220815	7257.442332529492
2301.0493911810377	2468.6871919189202	1029.5509844147607	12992.027590987485	1559.7177834735137	7216.660271063434
2281.834766067222	2447.904025979487	1020.9240098738638	12882.81793600386	1546.5812540589661	7156.2714492771565
2291.2460110209277	2458.0995413460014	1025.04142954111	12936.344391678058	1553.051484964639	7185.289454551082
2300.853323577836	2468.2950567125163	1029.3549168115585	12990.066914955463	1559.5217158703115	7215.483865444221
2477.3141664598174	2657.6963614058427	1108.3701609020457	13986.678542032254	1679.1229538236544	7765.845627632802
2651.422198103372	2844.548787257541	1186.2089993733198	14969.56543688489	1797.1556509513798	8310.129294122113
2636.1289250536006	2828.079108588556	1179.3466332612427	14883.491759079123	1786.7640679816632	8262.877001750383
2569.662007568054	2756.7105010229543	1149.544357574508	14507.826231343704	1741.6685192451566	8055.633545165656
2493.9799127320043	2675.7345809004455	1115.8207298237294	14081.183126775715	1690.4948748093823	7819.568150910204
2383.789919732367	2557.505816169518	1066.6077614199767	13459.256689418331	1615.7931179893435	7476.253777703149
2232.2296624570654	2394.9657731148927	998.7683707120149	12603.22553383752	1513.05369391139	7002.55444836663
2073.0227686568774	2224.1908907257753	927.5958307496159	11704.647708361828	1405.216512150179	6504.934871439442
2009.6929328225665	2156.155432414611	899.1660282852965	11346.628264914609	1362.2777070488967	6302.59310493477
1954.9900715291521	2097.5312190571526	874.6575778850214	11038.409992680747	1325.2209300436805	6129.269343704024
