978.4735812133072	191.8	190.6	190.6	190.6			
189.60940462646948	178.826895565093	191.8					
996.01593625498	846.740050804403	514.1	514.1	514.1			
514.1							
195.8096729978461	119.27480916030534	318.97926634768737	514.1				
981.3542688910698	857.6329331046313	542.5					
542.5							
344.7087211306446	178.22135091783997	542.5					
971.8172983479108	965.2509652509652	319.5					
319.5							
319.5							
872.6003490401396	846.740050804403	471.2					
471.2							
148.54426619132502	153.35071308081584	471.2					
995.0248756218904	960.6147934678194						
126.23074981065388							
							
993.0486593843098	700.4	526.1	526.1	700.4			
545.2562704471102	123.67054167697256	700.4					
976.5625	859.8452278589854	113.5					
113.5							
150.80681646810436	113.5						
980.3921568627452	254.3	239.4	239.4	254.3			
205.0861361771944	194.77989871445268	254.3					
986.1932938856016							
							
931.0986964618248	488.3						
101.35819987837016	289.6871378910776						
905.7971014492754							
							
919.963201471941	947.8672985781992						
							
							
886.5248226950354							
258.9331952356292							
947.8672985781992							
							
							
948.7666034155598	366.9724770642202	240.2691013935608	534.1	534.1			
534.1							
289.4356005788712	382.7018752391887	454.6	454.6				
868.8097306689835	932.8358208955224	763.0	529.8	529.8	763.0		
373.2736095558044	927.643784786642	191.60758766047132	763.0				
763.0							
931.9664492078284	834.0283569641368	408.6	408.6				
253.1004808909137	408.6						
408.6							
992.063492063492	213.4	213.4					
188.2530120481928	213.4						
956.0229445506692							
180.05041411595246							
936.3295880149814	515.9	515.9	515.9				
319.2848020434228							
900.0900090009001	155.9	-97.1	-97.1	-97.1			
92.09799226376866	168.49199663016006						
877.9631255487269	837.5209380234506	785.4	785.4	-19.0	-19.0		
453.9264639128461	1199.0407673860911	160.59097478721696					
785.4							
925.0693802035154							
							
870.3220191470843	900.9009009009008						
							
							
910.7468123861566	890.4719501335708	699.7					
699.7							
699.7							
914.076782449726							
							
843.1703204047218	-119.7						
-119.7							
833.3333333333334							
							
132.0480654958405	326.6906239790918	522.1					
978.4735812133072	287.8						
188.71485185884129	287.8						
892.0606601248885	880.2816901408451	-39.8	-39.8				
							
							
980.3921568627452							
							
855.4319931565441	871.0801393728224						
							
							
243.96194193705784	383.3						
							
987.166831194472							
							
853.2423208191126							
							
876.4241893076248	990.09900990099	628.3					
217.67522855899	143.8641922025608	426.25745950554136					
628.3							
940.7337723424272							
							
838.2229673093043	415.9	415.9					
245.63989191844755	415.9						
872.6003490401396	440.7						
292.8257686676428	163.71971185330713	280.8988764044944	440.7				
180.4728388377549	351.2						
918.2736455463728	879.5074758135444						
186.67164457718877							
							
966.1835748792272	391.7	349.6	349.6				
250.4382669671926	232.2340919647004	391.7					
925.0693802035154	204.29009193054137						
							
865.8008658008658	423.1908590774439	603.7					
603.7							
910.7468123861566	925.0693802035154	587.9	587.9				
587.9							
310.17369727047145	299.1325157044571	452.8985507246377	587.9				
954.1984732824428							
							
246.97456162015317	143.348623853211	229.20009168003668	424.9	424.9			
881.8342151675485	835.421888053467						
							
							
970.8737864077668	160.926939169617	439.5					
439.5							
481.4							
866.5511265164644	232.0						
232.0							
890.4719501335708	760.9						
357.5259206292456	684.9315068493152	878.7346221441126	760.9				
951.4747859181732	980.3921568627452	736.8	589.5	589.5	589.5	426.2	426.2
736.8							
420.5214465937763	281.135788585887	736.8					
857.6329331046313	874.1258741258741						
275.9381898454746							
							
866.5511265164644	984.2519685039372	446.3	446.3				
310.65548306927616	446.3						
446.3							
922.509225092251	776.0	776.0	776.0	642.0	642.0		
295.68302779420463	1025.6410256410256	517.5983436853003	776.0				
919.963201471941							
							
923.3610341643584							
							
881.057268722467	858.3690987124463	306.5					
153.1628120692296	306.5						
306.5							
838.9261744966443							
							
999.0009990009992	957.8544061302682						
							
							
							
900.0900090009001	208.11654526534855	344.3					
							
954.1984732824428							
							
944.2870632672332	372.5	372.5	372.5				
243.96194193705784							
							
936.3295880149814	632.6	632.6					
163.37199803953604	456.82960255824577	200.3205128205128	632.6				
853.9709649871904	231.7						
246.9135802469136							
307.7870113881194	203.08692120227457	284.7380410022779	350.5082369435682	572.2			
271.2967986977754	341.76349965823647	595.8	418.1	418.1			
							
915.7509157509156	531.4	531.4	531.4				
362.45016310257336							
838.2229673093043	893.6550491510277	743.8	743.8				
286.20492272467084	732.6007326007326	743.8					
743.8							
884.9557522123895	898.4725965858041	409.7	409.7				
126.83916793505834							
							
862.8127696289904							
296.4719833975689							
860.5851979345955	859.106529209622						
							
							
168.66250632484395	471.4757190004715	605.2					
							
995.0248756218904	776.9	776.9					
868.8097306689835	234.9624060150376	776.9					
973.7098344693284							
150.5343971097396	249.8750624687656						
933.7068160597572							
							
968.9922480620156	892.0606601248885						
							
							
840.3361344537815							
							
