0.0	22.4	22.4	22.4	22.4			
22.426443195229435	22.386486148593463	22.4					
0.0	0.0	11.8	11.8	11.8			
11.8							
22.995656149225717	37.52993435509654	11.758761497326644	11.8				
0.0	0.0	10.8					
10.8							
10.822614983990094	22.288129602641757	10.8					
0.0	0.0	18.2					
18.2							
18.2							
0.0	0.0	13.2					
13.2							
23.853531248192397	25.77633536030659	13.2					
0.0	0.0						
28.511224326851146							
							
0.0	5.6	11.4	11.4	5.6			
5.6147962384874335	34.76512401539356	5.6					
0.0	0.0	25.0					
25.0							
24.969259577496533	25.0						
0.0	20.3	20.8	20.8	20.3			
20.816662506140734	20.32667703065462	20.3					
0.0							
							
0.0	12.6						
38.09057495085467	12.610649263763555						
0.0							
							
0.0	0.0						
							
							
0.0							
15.910565826178091							
0.0							
							
							
0.0	11.09866662904374	18.26075442804676	11.1	11.1			
11.1							
13.721166752231465	8.743400022229412	13.7	13.7				
0.0	0.0	3.5	11.2	11.2	3.5		
11.239933706511064	3.5498559180450964	20.148817548211813	3.5				
3.5							
0.0	0.0	15.2	15.2				
15.237883560284622	15.2						
15.2							
0.0	21.7	21.7					
21.67398409020973	21.7						
0.0							
23.486008225022484							
0.0	11.7	11.7	11.7				
11.697599815041244							
0.0	23.6	31.9	31.9	31.9			
41.63082898729223	23.571350027714416						
0.0	0.0	2.8	2.8	29.3	29.3		
6.590219183862782	2.811990594199633	24.78386181539226					
2.8							
0.0							
							
0.0	0.0						
							
							
0.0	0.0	5.6					
5.6							
5.6							
0.0							
							
0.0	32.7						
32.7							
0.0							
							
29.884778248946844	11.49331794549674	11.5					
0.0	19.2						
19.22179073532138	19.2						
0.0	0.0	30.0	30.0				
							
							
0.0							
							
0.0	0.0						
							
							
16.070636808509935	16.1						
							
0.0							
							
0.0							
							
0.0	0.0	8.0					
17.00075212718771	29.04662182611937	7.990770451811066					
8.0							
0.0							
							
0.0	15.0	15.0					
14.997419451446298	15.0						
0.0	14.2						
14.178169547104352	22.634732642300737	15.741866224055167	14.2				
22.831349286326468	17.1						
0.0	0.0						
23.349572797533437							
							
0.0	15.8	17.2	17.2				
15.796229652688602	17.18410100511689	15.8					
0.0	20.106016136918893						
							
0.0	8.804544401138783	8.8					
8.8							
0.0	0.0	9.3	9.3				
9.3							
13.079109373681344	13.351152490734636	9.324876369681704	9.3				
0.0							
							
14.700006376356002	33.77118637580159	17.203717882183028	14.7	14.7			
0.0	0.0						
							
							
0.0	24.86303689079414	14.2					
14.2							
12.8							
0.0	21.1						
21.1							
0.0	3.6						
10.73892121364262	4.663010210713416	3.618288977608496	3.6				
0.0	0.0	4.4	9.3	9.3	9.3	14.7	14.7
4.4							
9.273447717532704	14.658228250792131	4.4					
0.0	0.0						
13.15294121152851							
							
0.0	0.0	14.0	14.0				
13.994943305676752	14.0						
14.0							
0.0	3.1	3.1	3.1	7.5	7.5		
14.355233737227625	3.119642521216348	7.540713222676461	3.1				
0.0							
							
0.0							
							
0.0	0.0	18.6					
28.589724645119198	18.6						
18.6							
0.0							
							
0.0	0.0						
							
							
							
0.0	17.35950012605171	17.4					
							
0.0							
							
0.0	16.4	16.4	16.4				
16.429491401717318							
							
0.0	7.9	7.9					
25.586090613553147	7.851264280262516	21.723540990213564	7.9				
0.0	21.1						
16.77955361602782							
13.723399514343791	18.90216791914964	15.845736350625623	9.841113747606666	9.8			
14.924171610066931	11.975841752871627	9.1	14.9	14.9			
							
0.0	11.2	11.2	11.2				
11.188682638002533							
0.0	0.0	4.2	4.2				
15.32126298729147	4.183277715146938	4.2					
4.2							
0.0	0.0	15.2	15.2				
29.39322964281074							
							
0.0							
12.578753480917824							
0.0	0.0						
							
							
27.114885582813137	8.754395277962569	8.8					
							
0.0	3.1	3.1					
3.092524977930489	15.67368842626184	3.1					
0.0							
27.901688525687955	14.29652529319966						
0.0							
							
0.0	0.0						
							
							
0.0							
							
